-6.01     0.99998     0.99997     0.99991     0.99938
-6     0.99998     0.99997     0.99991     0.99938
-5.99     0.99997     0.99997     0.99991     0.99937
-5.98     0.99997     0.99996     0.9999     0.99936
-5.97     0.99997     0.99996     0.9999     0.99935
-5.96     0.99997     0.99996     0.9999     0.99934
-5.95     0.99997     0.99996     0.9999     0.99933
-5.94     0.99997     0.99996     0.9999     0.99932
-5.93     0.99997     0.99996     0.9999     0.99931
-5.92     0.99997     0.99996     0.99989     0.99931
-5.91     0.99997     0.99996     0.99989     0.9993
-5.9     0.99997     0.99996     0.99989     0.99929
-5.89     0.99997     0.99996     0.99989     0.99928
-5.88     0.99997     0.99996     0.99989     0.99927
-5.87     0.99997     0.99996     0.99988     0.99926
-5.86     0.99997     0.99996     0.99988     0.99925
-5.85     0.99997     0.99995     0.99988     0.99924
-5.84     0.99997     0.99995     0.99988     0.99923
-5.83     0.99997     0.99995     0.99988     0.99922
-5.82     0.99996     0.99995     0.99987     0.99921
-5.81     0.99996     0.99995     0.99987     0.9992
-5.8     0.99996     0.99995     0.99987     0.99919
-5.79     0.99996     0.99995     0.99987     0.99918
-5.78     0.99996     0.99995     0.99987     0.99916
-5.77     0.99996     0.99995     0.99986     0.99915
-5.76     0.99996     0.99995     0.99986     0.99914
-5.75     0.99996     0.99995     0.99986     0.99913
-5.74     0.99996     0.99994     0.99986     0.99912
-5.73     0.99996     0.99994     0.99985     0.99911
-5.72     0.99996     0.99994     0.99985     0.9991
-5.71     0.99996     0.99994     0.99985     0.99908
-5.7     0.99996     0.99994     0.99985     0.99907
-5.69     0.99995     0.99994     0.99984     0.99906
-5.68     0.99995     0.99994     0.99984     0.99905
-5.67     0.99995     0.99994     0.99984     0.99903
-5.66     0.99995     0.99993     0.99983     0.99902
-5.65     0.99995     0.99993     0.99983     0.99901
-5.64     0.99995     0.99993     0.99983     0.99899
-5.63     0.99995     0.99993     0.99983     0.99898
-5.62     0.99995     0.99993     0.99982     0.99897
-5.61     0.99995     0.99993     0.99982     0.99895
-5.6     0.99995     0.99993     0.99982     0.99894
-5.59     0.99994     0.99993     0.99981     0.99893
-5.58     0.99994     0.99992     0.99981     0.99891
-5.57     0.99994     0.99992     0.99981     0.9989
-5.56     0.99994     0.99992     0.9998     0.99888
-5.55     0.99994     0.99992     0.9998     0.99887
-5.54     0.99994     0.99992     0.9998     0.99885
-5.53     0.99994     0.99992     0.99979     0.99884
-5.52     0.99994     0.99991     0.99979     0.99882
-5.51     0.99993     0.99991     0.99979     0.99881
-5.5     0.99993     0.99991     0.99978     0.99879
-5.49     0.99993     0.99991     0.99978     0.99877
-5.48     0.99993     0.99991     0.99977     0.99876
-5.47     0.99993     0.99991     0.99977     0.99874
-5.46     0.99993     0.9999     0.99977     0.99872
-5.45     0.99993     0.9999     0.99976     0.99871
-5.44     0.99992     0.9999     0.99976     0.99869
-5.43     0.99992     0.9999     0.99975     0.99867
-5.42     0.99992     0.9999     0.99975     0.99866
-5.41     0.99992     0.99989     0.99974     0.99864
-5.4     0.99992     0.99989     0.99974     0.99862
-5.39     0.99992     0.99989     0.99974     0.9986
-5.38     0.99992     0.99989     0.99973     0.99858
-5.37     0.99991     0.99989     0.99973     0.99856
-5.36     0.99991     0.99988     0.99972     0.99854
-5.35     0.99991     0.99988     0.99972     0.99853
-5.34     0.99991     0.99988     0.99971     0.99851
-5.33     0.99991     0.99988     0.99971     0.99849
-5.32     0.9999     0.99987     0.9997     0.99847
-5.31     0.9999     0.99987     0.9997     0.99845
-5.3     0.9999     0.99987     0.99969     0.99842
-5.29     0.9999     0.99987     0.99969     0.9984
-5.28     0.9999     0.99986     0.99968     0.99838
-5.27     0.99989     0.99986     0.99967     0.99836
-5.26     0.99989     0.99986     0.99967     0.99834
-5.25     0.99989     0.99986     0.99966     0.99832
-5.24     0.99989     0.99985     0.99966     0.9983
-5.23     0.99989     0.99985     0.99965     0.99827
-5.22     0.99988     0.99985     0.99964     0.99825
-5.21     0.99988     0.99984     0.99964     0.99823
-5.2     0.99988     0.99984     0.99963     0.9982
-5.19     0.99988     0.99984     0.99963     0.99818
-5.18     0.99987     0.99983     0.99962     0.99815
-5.17     0.99987     0.99983     0.99961     0.99813
-5.16     0.99987     0.99983     0.99961     0.99811
-5.15     0.99987     0.99983     0.9996     0.99808
-5.14     0.99986     0.99982     0.99959     0.99805
-5.13     0.99986     0.99982     0.99958     0.99803
-5.12     0.99986     0.99981     0.99958     0.998
-5.11     0.99985     0.99981     0.99957     0.99798
-5.1     0.99985     0.99981     0.99956     0.99795
-5.09     0.99985     0.9998     0.99956     0.99792
-5.08     0.99985     0.9998     0.99955     0.99789
-5.07     0.99984     0.9998     0.99954     0.99787
-5.06     0.99984     0.99979     0.99953     0.99784
-5.05     0.99984     0.99979     0.99952     0.99781
-5.04     0.99983     0.99978     0.99951     0.99778
-5.03     0.99983     0.99978     0.99951     0.99775
-5.02     0.99983     0.99978     0.9995     0.99772
-5.01     0.99982     0.99977     0.99949     0.99769
-5     0.99982     0.99977     0.99948     0.99766
-4.99     0.99981     0.99976     0.99947     0.99763
-4.98     0.99981     0.99976     0.99946     0.9976
-4.97     0.99981     0.99975     0.99945     0.99757
-4.96     0.9998     0.99975     0.99944     0.99753
-4.95     0.9998     0.99974     0.99943     0.9975
-4.94     0.9998     0.99974     0.99942     0.99747
-4.93     0.99979     0.99973     0.99941     0.99743
-4.92     0.99979     0.99973     0.9994     0.9974
-4.91     0.99978     0.99972     0.99939     0.99736
-4.9     0.99978     0.99972     0.99938     0.99733
-4.89     0.99977     0.99971     0.99937     0.99729
-4.88     0.99977     0.9997     0.99936     0.99726
-4.87     0.99976     0.9997     0.99935     0.99722
-4.86     0.99976     0.99969     0.99934     0.99718
-4.85     0.99975     0.99969     0.99933     0.99715
-4.84     0.99975     0.99968     0.99931     0.99711
-4.83     0.99974     0.99967     0.9993     0.99707
-4.82     0.99974     0.99967     0.99929     0.99703
-4.81     0.99973     0.99966     0.99928     0.99699
