
# Surface 0 of 1 surfaces

# Curve title: ""numerics/figures/profile1-1um-gnu.dat" using 1:2:3"
# IsoCurve 0, 65536 points
# x y z type
3.2156900e-01 7.6470600e-01 4.0349900e+00 4.03499 i
3.2549000e-01 7.6470600e-01 4.0983900e+00 4.09839 i
3.2941200e-01 7.6470600e-01 4.0199200e+00 4.01992 i
3.3333300e-01 7.6470600e-01 4.1258800e+00 4.12588 i
3.3725500e-01 7.6470600e-01 4.0403100e+00 4.04031 i
3.4117600e-01 7.6470600e-01 4.0469600e+00 4.04696 i
3.4509800e-01 7.6470600e-01 4.0394200e+00 4.03942 i
3.4902000e-01 7.6470600e-01 4.3936700e+00 4.39367 i
3.5294100e-01 7.6470600e-01 4.5351100e+00 4.53511 i
3.5686300e-01 7.6470600e-01 4.6836400e+00 4.68364 i
3.6078400e-01 7.6470600e-01 4.7257600e+00 4.72576 i
3.6470600e-01 7.6470600e-01 4.7324000e+00 4.7324 i
3.6862700e-01 7.6470600e-01 4.5617100e+00 4.56171 i
3.7254900e-01 7.6470600e-01 4.4406700e+00 4.44067 i
3.7647100e-01 7.6470600e-01 4.3338200e+00 4.33382 i
3.8039200e-01 7.6470600e-01 4.1418400e+00 4.14184 i
3.8431400e-01 7.6470600e-01 4.2832700e+00 4.28327 i
3.8823500e-01 7.6470600e-01 4.3041100e+00 4.30411 i
3.9215700e-01 7.6470600e-01 4.3675100e+00 4.36751 i
3.9607800e-01 7.6470600e-01 4.4451000e+00 4.4451 i
4.0000000e-01 7.6470600e-01 4.3240600e+00 4.32406 i
4.0392200e-01 7.6470600e-01 4.3945500e+00 4.39455 i
4.0784300e-01 7.6470600e-01 4.2380400e+00 4.23804 i
4.1176500e-01 7.6470600e-01 4.2730700e+00 4.27307 i
4.1568600e-01 7.6470600e-01 4.2797200e+00 4.27972 i
4.1960800e-01 7.6470600e-01 4.1870500e+00 4.18705 i
4.2352900e-01 7.6470600e-01 4.1440500e+00 4.14405 i
4.2745100e-01 7.6470600e-01 4.1152300e+00 4.11523 i
4.3137300e-01 7.6470600e-01 4.0722200e+00 4.07222 i
4.3529400e-01 7.6470600e-01 3.9795500e+00 3.97955 i
4.3921600e-01 7.6470600e-01 3.9436400e+00 3.94364 i
4.4313700e-01 7.6470600e-01 4.0921700e+00 4.09217 i
4.4705900e-01 7.6470600e-01 4.0136900e+00 4.01369 i
4.5098000e-01 7.6470600e-01 4.1267500e+00 4.12675 i
4.5490200e-01 7.6470600e-01 4.2185300e+00 4.21853 i
4.5882400e-01 7.6470600e-01 4.2322700e+00 4.23227 i
4.6274500e-01 7.6470600e-01 4.2531100e+00 4.25311 i
4.6666700e-01 7.6470600e-01 4.1391600e+00 4.13916 i
4.7058800e-01 7.6470600e-01 4.1812800e+00 4.18128 i
4.7451000e-01 7.6470600e-01 4.2163100e+00 4.21631 i
4.7843100e-01 7.6470600e-01 4.2087700e+00 4.20877 i
4.8235300e-01 7.6470600e-01 4.3431100e+00 4.34311 i
4.8627500e-01 7.6470600e-01 4.5200100e+00 4.52001 i
4.9019600e-01 7.6470600e-01 4.4415400e+00 4.44154 i
4.9411800e-01 7.6470600e-01 4.5120300e+00 4.51203 i
4.9803900e-01 7.6470600e-01 4.3129600e+00 4.31296 i
5.0196100e-01 7.6470600e-01 4.2770400e+00 4.27704 i
5.0588200e-01 7.6470600e-01 4.4042900e+00 4.40429 i
5.0980400e-01 7.6470600e-01 4.2548700e+00 4.25487 i
5.1372500e-01 7.6470600e-01 4.2544300e+00 4.25443 i
5.1764700e-01 7.6470600e-01 4.1404800e+00 4.14048 i
5.2156900e-01 7.6470600e-01 4.1471300e+00 4.14713 i
5.2549000e-01 7.6470600e-01 4.2034400e+00 4.20344 i
5.2941200e-01 7.6470600e-01 4.0753100e+00 4.07531 i
5.3333300e-01 7.6470600e-01 4.0393900e+00 4.03939 i
5.3725500e-01 7.6470600e-01 3.8757900e+00 3.87579 i
5.4117600e-01 7.6470600e-01 3.7760300e+00 3.77603 i
5.4509800e-01 7.6470600e-01 3.8890900e+00 3.88909 i
5.4902000e-01 7.6470600e-01 4.1724000e+00 4.1724 i
5.5294100e-01 7.6470600e-01 4.3138400e+00 4.31384 i
5.5686300e-01 7.6470600e-01 4.3275800e+00 4.32758 i
5.6078400e-01 7.6470600e-01 4.1994500e+00 4.19945 i
5.6470600e-01 7.6470600e-01 4.4543800e+00 4.45438 i
5.6862700e-01 7.6470600e-01 4.3262500e+00 4.32625 i
5.7254900e-01 7.6470600e-01 4.4464000e+00 4.4464 i
5.7647100e-01 7.6470600e-01 4.4672400e+00 4.46724 i
5.8039200e-01 7.6470600e-01 4.4100400e+00 4.41004 i
5.8431400e-01 7.6470600e-01 4.3457500e+00 4.34575 i
5.8823500e-01 7.6470600e-01 4.1963400e+00 4.19634 i
5.9215700e-01 7.6470600e-01 4.1533300e+00 4.15333 i
5.9607800e-01 7.6470600e-01 3.9046000e+00 3.9046 i
6.0000000e-01 7.6470600e-01 3.6558700e+00 3.65587 i
6.0392200e-01 7.6470600e-01 3.5703000e+00 3.5703 i
6.0784300e-01 7.6470600e-01 3.8110500e+00 3.81105 i
6.1176500e-01 7.6470600e-01 4.1298300e+00 4.12983 i
6.1568600e-01 7.6470600e-01 4.4769800e+00 4.47698 i
6.1960800e-01 7.6470600e-01 4.3630400e+00 4.36304 i
6.2352900e-01 7.6470600e-01 4.3271300e+00 4.32713 i
6.2745100e-01 7.6470600e-01 4.3834300e+00 4.38343 i
6.3137300e-01 7.6470600e-01 4.5532400e+00 4.55324 i
6.3529400e-01 7.6470600e-01 4.5953600e+00 4.59536 i
6.3921600e-01 7.6470600e-01 4.4885100e+00 4.48851 i
6.4313700e-01 7.6470600e-01 4.5802900e+00 4.58029 i
6.4705900e-01 7.6470600e-01 4.5443700e+00 4.54437 i
6.5098000e-01 7.6470600e-01 4.4517100e+00 4.45171 i
6.5490200e-01 7.6470600e-01 4.4654500e+00 4.46545 i
6.5882400e-01 7.6470600e-01 4.3302200e+00 4.33022 i
6.6274500e-01 7.6470600e-01 4.2375600e+00 4.23756 i
6.6666700e-01 7.6470600e-01 4.3222400e+00 4.32224 i
6.7058800e-01 7.6470600e-01 4.3005200e+00 4.30052 i
6.7451000e-01 7.6470600e-01 4.3710100e+00 4.37101 i
6.7843100e-01 7.6470600e-01 4.4627900e+00 4.46279 i
6.8235300e-01 7.6470600e-01 4.3701200e+00 4.37012 i
6.8627500e-01 7.6470600e-01 4.5895900e+00 4.58959 i
6.9019600e-01 7.6470600e-01 4.4898300e+00 4.48983 i
6.9411800e-01 7.6470600e-01 4.5106700e+00 4.51067 i
6.9803900e-01 7.6470600e-01 4.5102200e+00 4.51022 i
7.0196100e-01 7.6470600e-01 4.3182500e+00 4.31825 i
7.0588200e-01 7.6470600e-01 4.2965200e+00 4.29652 i
7.0980400e-01 7.6470600e-01 4.2960800e+00 4.29608 i
7.1372500e-01 7.6470600e-01 4.4658800e+00 4.46588 i
7.1764700e-01 7.6470600e-01 4.4938200e+00 4.49382 i
7.2156900e-01 7.6470600e-01 4.3373100e+00 4.33731 i
7.2549000e-01 7.6470600e-01 4.3581400e+00 4.35814 i
7.2941200e-01 7.6470600e-01 4.2938600e+00 4.29386 i
7.3333300e-01 7.6470600e-01 4.3501600e+00 4.35016 i
7.3725500e-01 7.6470600e-01 4.5341600e+00 4.53416 i
7.4117600e-01 7.6470600e-01 4.4627800e+00 4.46278 i
7.4509800e-01 7.6470600e-01 4.5119900e+00 4.51199 i
7.4902000e-01 7.6470600e-01 4.4193300e+00 4.41933 i
7.5294100e-01 7.6470600e-01 4.4472600e+00 4.44726 i
7.5686300e-01 7.6470600e-01 4.4610000e+00 4.461 i
7.6078400e-01 7.6470600e-01 4.1342400e+00 4.13424 i
7.6470600e-01 7.6470600e-01 4.1125100e+00 4.11251 i
7.6862700e-01 7.6470600e-01 4.0411300e+00 4.04113 i
7.7254900e-01 7.6470600e-01 3.9910300e+00 3.99103 i
7.7647100e-01 7.6470600e-01 4.0686200e+00 4.06862 i
7.8039200e-01 7.6470600e-01 4.2171400e+00 4.21714 i
7.8431400e-01 7.6470600e-01 4.2167000e+00 4.2167 i
7.8823500e-01 7.6470600e-01 4.1949800e+00 4.19498 i
7.9215700e-01 7.6470600e-01 4.1661600e+00 4.16616 i
7.9607800e-01 7.6470600e-01 4.1869900e+00 4.18699 i
8.0000000e-01 7.6470600e-01 4.0375800e+00 4.03758 i
8.0392200e-01 7.6470600e-01 4.0584200e+00 4.05842 i
8.0784300e-01 7.6470600e-01 3.9870300e+00 3.98703 i
8.1176500e-01 7.6470600e-01 3.8872700e+00 3.88727 i
8.1568600e-01 7.6470600e-01 3.9293900e+00 3.92939 i
8.1960800e-01 7.6470600e-01 4.1346700e+00 4.13467 i
8.2352900e-01 7.6470600e-01 4.2761100e+00 4.27611 i
8.2745100e-01 7.6470600e-01 4.3395100e+00 4.33951 i
8.3137300e-01 7.6470600e-01 4.1971900e+00 4.19719 i
8.3529400e-01 7.6470600e-01 4.2393000e+00 4.2393 i
8.3921600e-01 7.6470600e-01 4.1040800e+00 4.10408 i
8.4313700e-01 7.6470600e-01 4.0610700e+00 4.06107 i
8.4705900e-01 7.6470600e-01 4.1670300e+00 4.16703 i
8.5098000e-01 7.6470600e-01 4.0105200e+00 4.01052 i
8.5490200e-01 7.6470600e-01 4.0455500e+00 4.04555 i
8.5882400e-01 7.6470600e-01 4.0592900e+00 4.05929 i
8.6274500e-01 7.6470600e-01 3.9382500e+00 3.93825 i
8.6666700e-01 7.6470600e-01 4.0158400e+00 4.01584 i
8.7058800e-01 7.6470600e-01 4.0295900e+00 4.02959 i
8.7451000e-01 7.6470600e-01 4.0575200e+00 4.05752 i
8.7843100e-01 7.6470600e-01 4.1989500e+00 4.19895 i
8.8235300e-01 7.6470600e-01 4.1275700e+00 4.12757 i
8.8627500e-01 7.6470600e-01 4.0632800e+00 4.06328 i
8.9019600e-01 7.6470600e-01 4.1054000e+00 4.1054 i
8.9411800e-01 7.6470600e-01 4.0765800e+00 4.07658 i
8.9803900e-01 7.6470600e-01 4.0690400e+00 4.06904 i
9.0196100e-01 7.6470600e-01 4.1040700e+00 4.10407 i
9.0588200e-01 7.6470600e-01 4.1461900e+00 4.14619 i
9.0980400e-01 7.6470600e-01 4.1031800e+00 4.10318 i
9.1372500e-01 7.6470600e-01 4.2658900e+00 4.26589 i
9.1764700e-01 7.6470600e-01 4.2796400e+00 4.27964 i
9.2156900e-01 7.6470600e-01 4.1373200e+00 4.13732 i
9.2549000e-01 7.6470600e-01 4.1865300e+00 4.18653 i
9.2941200e-01 7.6470600e-01 4.0371100e+00 4.03711 i
9.3333300e-01 7.6470600e-01 4.1288900e+00 4.12889 i
9.3725500e-01 7.6470600e-01 4.0716900e+00 4.07169 i
9.4117600e-01 7.6470600e-01 4.1280000e+00 4.128 i
9.4509800e-01 7.6470600e-01 4.0991800e+00 4.09918 i
9.4902000e-01 7.6470600e-01 4.1484000e+00 4.1484 i
9.5294100e-01 7.6470600e-01 4.0415400e+00 4.04154 i
9.5686300e-01 7.6470600e-01 4.1120400e+00 4.11204 i
9.6078400e-01 7.6470600e-01 4.0264700e+00 4.02647 i
9.6470600e-01 7.6470600e-01 4.0685900e+00 4.06859 i
9.6862700e-01 7.6470600e-01 4.0255800e+00 4.02558 i
9.7254900e-01 7.6470600e-01 4.0677000e+00 4.0677 i
9.7647100e-01 7.6470600e-01 4.1169100e+00 4.11691 i
9.8039200e-01 7.6470600e-01 4.1235600e+00 4.12356 i
9.8431400e-01 7.6470600e-01 3.9883300e+00 3.98833 i
9.8823500e-01 7.6470600e-01 4.0091700e+00 4.00917 i
9.9215700e-01 7.6470600e-01 4.0300100e+00 4.03001 i
9.9607800e-01 7.6470600e-01 4.2352900e+00 4.23529 i
1.0000000e+00 7.6470600e-01 4.1710000e+00 4.171 i
0.0000000e+00 7.6862700e-01 4.1565400e+00 4.15654 i
3.9220000e-03 7.6862700e-01 4.1773800e+00 4.17738 i
7.8430000e-03 7.6862700e-01 4.1414600e+00 4.14146 i
1.1765000e-02 7.6862700e-01 4.0346100e+00 4.03461 i
1.5686000e-02 7.6862700e-01 4.1476700e+00 4.14767 i
1.9608000e-02 7.6862700e-01 4.2394500e+00 4.23945 i
2.3529000e-02 7.6862700e-01 4.3666900e+00 4.36669 i
2.7451000e-02 7.6862700e-01 4.2030900e+00 4.20309 i
3.1373000e-02 7.6862700e-01 4.3303300e+00 4.33033 i
3.5294000e-02 7.6862700e-01 4.3511700e+00 4.35117 i
3.9216000e-02 7.6862700e-01 4.2797900e+00 4.27979 i
4.3137000e-02 7.6862700e-01 4.3431900e+00 4.34319 i
4.7059000e-02 7.6862700e-01 4.2576200e+00 4.25762 i
5.0980000e-02 7.6862700e-01 4.2288000e+00 4.2288 i
5.4902000e-02 7.6862700e-01 4.1928900e+00 4.19289 i
5.8824000e-02 7.6862700e-01 4.3130400e+00 4.31304 i
6.2745000e-02 7.6862700e-01 4.3764400e+00 4.37644 i
6.6667000e-02 7.6862700e-01 4.3547100e+00 4.35471 i
7.0588000e-02 7.6862700e-01 4.2620500e+00 4.26205 i
7.4510000e-02 7.6862700e-01 4.1764800e+00 4.17648 i
7.8431000e-02 7.6862700e-01 4.0767200e+00 4.07672 i
8.2353000e-02 7.6862700e-01 4.0549900e+00 4.05499 i
8.6275000e-02 7.6862700e-01 4.0332700e+00 4.03327 i
9.0196000e-02 7.6862700e-01 3.9689800e+00 3.96898 i
9.4118000e-02 7.6862700e-01 3.7202500e+00 3.72025 i
9.8039000e-02 7.6862700e-01 3.5424600e+00 3.54246 i
1.0196100e-01 7.6862700e-01 3.1944100e+00 3.19441 i
1.0588200e-01 7.6862700e-01 3.2152500e+00 3.21525 i
1.0980400e-01 7.6862700e-01 3.2715600e+00 3.27156 i
1.1372500e-01 7.6862700e-01 3.0512000e+00 3.0512 i
1.1764700e-01 7.6862700e-01 3.0933200e+00 3.09332 i
1.2156900e-01 7.6862700e-01 2.9297200e+00 2.92972 i
1.2549000e-01 7.6862700e-01 3.2485000e+00 3.2485 i
1.2941200e-01 7.6862700e-01 3.3048100e+00 3.30481 i
1.3333300e-01 7.6862700e-01 3.5881200e+00 3.58812 i
1.3725500e-01 7.6862700e-01 3.6869900e+00 3.68699 i
1.4117600e-01 7.6862700e-01 3.7503900e+00 3.75039 i
1.4509800e-01 7.6862700e-01 3.6648200e+00 3.66482 i
1.4902000e-01 7.6862700e-01 3.6856600e+00 3.68566 i
1.5294100e-01 7.6862700e-01 3.7348700e+00 3.73487 i
1.5686300e-01 7.6862700e-01 3.8195500e+00 3.81955 i
1.6078400e-01 7.6862700e-01 3.8191100e+00 3.81911 i
1.6470600e-01 7.6862700e-01 3.9534500e+00 3.95345 i
1.6862700e-01 7.6862700e-01 3.9671900e+00 3.96719 i
1.7254900e-01 7.6862700e-01 4.0376900e+00 4.03769 i
1.7647100e-01 7.6862700e-01 4.0372400e+00 4.03724 i
1.8039200e-01 7.6862700e-01 3.9587700e+00 3.95877 i
1.8431400e-01 7.6862700e-01 3.9157600e+00 3.91576 i
1.8823500e-01 7.6862700e-01 4.0146300e+00 4.01463 i
1.9215700e-01 7.6862700e-01 4.1135000e+00 4.1135 i
1.9607800e-01 7.6862700e-01 4.4464700e+00 4.44647 i
2.0000000e-01 7.6862700e-01 4.6730300e+00 4.67303 i
2.0392200e-01 7.6862700e-01 4.7506200e+00 4.75062 i
2.0784300e-01 7.6862700e-01 4.6224900e+00 4.62249 i
2.1176500e-01 7.6862700e-01 4.8845200e+00 4.88452 i
2.1568600e-01 7.6862700e-01 4.9762900e+00 4.97629 i
2.1960800e-01 7.6862700e-01 5.0396900e+00 5.03969 i
2.2352900e-01 7.6862700e-01 4.7484000e+00 4.7484 i
2.2745100e-01 7.6862700e-01 4.7763300e+00 4.77633 i
2.3137300e-01 7.6862700e-01 5.0383600e+00 5.03836 i
2.3529400e-01 7.6862700e-01 5.3287700e+00 5.32877 i
2.3921600e-01 7.6862700e-01 5.0587500e+00 5.05875 i
2.4313700e-01 7.6862700e-01 5.9592300e+00 5.95923 i
2.4705900e-01 7.6862700e-01 6.2354500e+00 6.23545 i
2.5098000e-01 7.6862700e-01 5.1922100e+00 5.19221 i
2.5490200e-01 7.6862700e-01 4.8654400e+00 4.86544 i
2.5882400e-01 7.6862700e-01 4.6025300e+00 4.60253 i
2.6274500e-01 7.6862700e-01 4.6162700e+00 4.61627 i
2.6666700e-01 7.6862700e-01 4.4881400e+00 4.48814 i
2.7058800e-01 7.6862700e-01 4.4451300e+00 4.44513 i
2.7451000e-01 7.6862700e-01 4.3666500e+00 4.36665 i
2.7843100e-01 7.6862700e-01 4.3094600e+00 4.30946 i
2.8235300e-01 7.6862700e-01 4.3090100e+00 4.30901 i
2.8627500e-01 7.6862700e-01 4.4504500e+00 4.45045 i
2.9019600e-01 7.6862700e-01 4.4854700e+00 4.48547 i
2.9411800e-01 7.6862700e-01 4.4921200e+00 4.49212 i
2.9803900e-01 7.6862700e-01 4.3568900e+00 4.35689 i
3.0196100e-01 7.6862700e-01 4.2784200e+00 4.27842 i
3.0588200e-01 7.6862700e-01 4.1573800e+00 4.15738 i
3.0980400e-01 7.6862700e-01 4.1640300e+00 4.16403 i
3.1372500e-01 7.6862700e-01 4.0358900e+00 4.03589 i
3.1764700e-01 7.6862700e-01 4.0425400e+00 4.04254 i
3.2156900e-01 7.6862700e-01 4.0562900e+00 4.05629 i
3.2549000e-01 7.6862700e-01 4.0558400e+00 4.05584 i
3.2941200e-01 7.6862700e-01 4.0270200e+00 4.02702 i
3.3333300e-01 7.6862700e-01 4.0336700e+00 4.03367 i
3.3725500e-01 7.6862700e-01 4.0403200e+00 4.04032 i
3.4117600e-01 7.6862700e-01 4.0186000e+00 4.0186 i
3.4509800e-01 7.6862700e-01 4.1884100e+00 4.18841 i
3.4902000e-01 7.6862700e-01 4.3795000e+00 4.3795 i
3.5294100e-01 7.6862700e-01 4.6131500e+00 4.61315 i
3.5686300e-01 7.6862700e-01 4.6623600e+00 4.66236 i
3.6078400e-01 7.6862700e-01 4.6973900e+00 4.69739 i
3.6470600e-01 7.6862700e-01 4.7891700e+00 4.78917 i
3.6862700e-01 7.6862700e-01 4.5617200e+00 4.56172 i
3.7254900e-01 7.6862700e-01 4.5116200e+00 4.51162 i
3.7647100e-01 7.6862700e-01 4.2699800e+00 4.26998 i
3.8039200e-01 7.6862700e-01 4.1986000e+00 4.1986 i
3.8431400e-01 7.6862700e-01 4.3045600e+00 4.30456 i
3.8823500e-01 7.6862700e-01 4.2828400e+00 4.28284 i
3.9215700e-01 7.6862700e-01 4.3178600e+00 4.31786 i
3.9607800e-01 7.6862700e-01 4.3387000e+00 4.3387 i
4.0000000e-01 7.6862700e-01 4.3595400e+00 4.35954 i
4.0392200e-01 7.6862700e-01 4.3378100e+00 4.33781 i
4.0784300e-01 7.6862700e-01 4.2238700e+00 4.22387 i
4.1176500e-01 7.6862700e-01 4.2659900e+00 4.26599 i
4.1568600e-01 7.6862700e-01 4.2229800e+00 4.22298 i
4.1960800e-01 7.6862700e-01 4.1941600e+00 4.19416 i
4.2352900e-01 7.6862700e-01 4.1795300e+00 4.17953 i
4.2745100e-01 7.6862700e-01 4.0939600e+00 4.09396 i
4.3137300e-01 7.6862700e-01 4.0793200e+00 4.07932 i
4.3529400e-01 7.6862700e-01 3.9370000e+00 3.937 i
4.3921600e-01 7.6862700e-01 4.0075000e+00 4.0075 i
4.4313700e-01 7.6862700e-01 3.9148300e+00 3.91483 i
4.4705900e-01 7.6862700e-01 4.0208000e+00 4.0208 i
4.5098000e-01 7.6862700e-01 4.1338600e+00 4.13386 i
4.5490200e-01 7.6862700e-01 4.1901600e+00 4.19016 i
4.5882400e-01 7.6862700e-01 4.1968100e+00 4.19681 i
4.6274500e-01 7.6862700e-01 4.2176500e+00 4.21765 i
4.6666700e-01 7.6862700e-01 4.1817400e+00 4.18174 i
4.7058800e-01 7.6862700e-01 4.1174500e+00 4.11745 i
4.7451000e-01 7.6862700e-01 4.2163200e+00 4.21632 i
4.7843100e-01 7.6862700e-01 4.3151900e+00 4.31519 i
4.8235300e-01 7.6862700e-01 4.4566200e+00 4.45662 i
4.8627500e-01 7.6862700e-01 4.3852400e+00 4.38524 i
4.9019600e-01 7.6862700e-01 4.3918900e+00 4.39189 i
4.9411800e-01 7.6862700e-01 4.4552900e+00 4.45529 i
4.9803900e-01 7.6862700e-01 4.3484400e+00 4.34844 i
5.0196100e-01 7.6862700e-01 4.3621800e+00 4.36218 i
5.0588200e-01 7.6862700e-01 4.3972100e+00 4.39721 i
5.0980400e-01 7.6862700e-01 4.2336000e+00 4.2336 i
5.1372500e-01 7.6862700e-01 4.3111900e+00 4.31119 i
5.1764700e-01 7.6862700e-01 4.1972500e+00 4.19725 i
5.2156900e-01 7.6862700e-01 4.1542400e+00 4.15424 i
5.2549000e-01 7.6862700e-01 4.2743900e+00 4.27439 i
5.2941200e-01 7.6862700e-01 4.1249800e+00 4.12498 i
5.3333300e-01 7.6862700e-01 3.9897500e+00 3.98975 i
5.3725500e-01 7.6862700e-01 3.8403300e+00 3.84033 i
5.4117600e-01 7.6862700e-01 3.7831400e+00 3.78314 i
5.4509800e-01 7.6862700e-01 3.8110700e+00 3.81107 i
5.4902000e-01 7.6862700e-01 4.1653200e+00 4.16532 i
5.5294100e-01 7.6862700e-01 4.1719700e+00 4.17197 i
5.5686300e-01 7.6862700e-01 4.1999000e+00 4.1999 i
5.6078400e-01 7.6862700e-01 4.2633000e+00 4.2633 i
5.6470600e-01 7.6862700e-01 4.4260200e+00 4.42602 i
5.6862700e-01 7.6862700e-01 4.2836900e+00 4.28369 i
5.7254900e-01 7.6862700e-01 4.4606000e+00 4.4606 i
5.7647100e-01 7.6862700e-01 4.5310900e+00 4.53109 i
5.8039200e-01 7.6862700e-01 4.3533000e+00 4.3533 i
5.8431400e-01 7.6862700e-01 4.3954200e+00 4.39542 i
5.8823500e-01 7.6862700e-01 4.3098500e+00 4.30985 i
5.9215700e-01 7.6862700e-01 4.0965900e+00 4.09659 i
5.9607800e-01 7.6862700e-01 3.8620500e+00 3.86205 i
6.0000000e-01 7.6862700e-01 3.6133200e+00 3.61332 i
6.0392200e-01 7.6862700e-01 3.6625300e+00 3.66253 i
6.0784300e-01 7.6862700e-01 3.9600300e+00 3.96003 i
6.1176500e-01 7.6862700e-01 4.3071900e+00 4.30719 i
6.1568600e-01 7.6862700e-01 4.4486200e+00 4.44862 i
6.1960800e-01 7.6862700e-01 4.2850200e+00 4.28502 i
6.2352900e-01 7.6862700e-01 4.3626100e+00 4.36261 i
6.2745100e-01 7.6862700e-01 4.4685700e+00 4.46857 i
6.3137300e-01 7.6862700e-01 4.6171000e+00 4.6171 i
6.3529400e-01 7.6862700e-01 4.6450300e+00 4.64503 i
6.3921600e-01 7.6862700e-01 4.5098000e+00 4.5098 i
6.4313700e-01 7.6862700e-01 4.5661100e+00 4.56611 i
6.4705900e-01 7.6862700e-01 4.4663500e+00 4.46635 i
6.5098000e-01 7.6862700e-01 4.4588100e+00 4.45881 i
6.5490200e-01 7.6862700e-01 4.4229000e+00 4.4229 i
6.5882400e-01 7.6862700e-01 4.3798900e+00 4.37989 i
6.6274500e-01 7.6862700e-01 4.2375700e+00 4.23757 i
6.6666700e-01 7.6862700e-01 4.2584100e+00 4.25841 i
6.7058800e-01 7.6862700e-01 4.3501800e+00 4.35018 i
6.7451000e-01 7.6862700e-01 4.4206800e+00 4.42068 i
6.7843100e-01 7.6862700e-01 4.3847700e+00 4.38477 i
6.8235300e-01 7.6862700e-01 4.4836400e+00 4.48364 i
6.8627500e-01 7.6862700e-01 4.6037900e+00 4.60379 i
6.9019600e-01 7.6862700e-01 4.5040300e+00 4.50403 i
6.9411800e-01 7.6862700e-01 4.4823000e+00 4.4823 i
6.9803900e-01 7.6862700e-01 4.4109200e+00 4.41092 i
7.0196100e-01 7.6862700e-01 4.2827900e+00 4.28279 i
7.0588200e-01 7.6862700e-01 4.3816600e+00 4.38166 i
7.0980400e-01 7.6862700e-01 4.3457400e+00 4.34574 i
7.1372500e-01 7.6862700e-01 4.4659000e+00 4.4659 i
7.1764700e-01 7.6862700e-01 4.4725500e+00 4.47255 i
7.2156900e-01 7.6862700e-01 4.3656900e+00 4.36569 i
7.2549000e-01 7.6862700e-01 4.3439700e+00 4.34397 i
7.2941200e-01 7.6862700e-01 4.3435200e+00 4.34352 i
7.3333300e-01 7.6862700e-01 4.3147000e+00 4.3147 i
7.3725500e-01 7.6862700e-01 4.5412600e+00 4.54126 i
7.4117600e-01 7.6862700e-01 4.4486000e+00 4.4486 i
7.4509800e-01 7.6862700e-01 4.4339700e+00 4.43397 i
7.4902000e-01 7.6862700e-01 4.3200200e+00 4.32002 i
7.5294100e-01 7.6862700e-01 4.3550500e+00 4.35505 i
7.5686300e-01 7.6862700e-01 4.2765700e+00 4.27657 i
7.6078400e-01 7.6862700e-01 4.2264700e+00 4.22647 i
7.6470600e-01 7.6862700e-01 4.0770500e+00 4.07705 i
7.6862700e-01 7.6862700e-01 4.0553300e+00 4.05533 i
7.7254900e-01 7.6862700e-01 4.0477900e+00 4.04779 i
7.7647100e-01 7.6862700e-01 4.2317900e+00 4.23179 i
7.8039200e-01 7.6862700e-01 4.2810000e+00 4.281 i
7.8431400e-01 7.6862700e-01 4.1954300e+00 4.19543 i
7.8823500e-01 7.6862700e-01 4.2162700e+00 4.21627 i
7.9215700e-01 7.6862700e-01 4.1448800e+00 4.14488 i
7.9607800e-01 7.6862700e-01 4.1586300e+00 4.15863 i
8.0000000e-01 7.6862700e-01 4.0730600e+00 4.07306 i
8.0392200e-01 7.6862700e-01 4.0797100e+00 4.07971 i
8.0784300e-01 7.6862700e-01 3.8877300e+00 3.88773 i
8.1176500e-01 7.6862700e-01 3.8518200e+00 3.85182 i
8.1568600e-01 7.6862700e-01 3.9719700e+00 3.97197 i
8.1960800e-01 7.6862700e-01 4.2198100e+00 4.21981 i
8.2352900e-01 7.6862700e-01 4.2548400e+00 4.25484 i
8.2745100e-01 7.6862700e-01 4.3182400e+00 4.31824 i
8.3137300e-01 7.6862700e-01 4.2965100e+00 4.29651 i
8.3529400e-01 7.6862700e-01 4.2606000e+00 4.2606 i
8.3921600e-01 7.6862700e-01 4.0686200e+00 4.06862 i
8.4313700e-01 7.6862700e-01 4.0752700e+00 4.07527 i
8.4705900e-01 7.6862700e-01 4.0606400e+00 4.06064 i
8.5098000e-01 7.6862700e-01 3.9892500e+00 3.98925 i
8.5490200e-01 7.6862700e-01 4.0668400e+00 4.06684 i
8.5882400e-01 7.6862700e-01 4.1444300e+00 4.14443 i
8.6274500e-01 7.6862700e-01 4.0872400e+00 4.08724 i
8.6666700e-01 7.6862700e-01 3.9662000e+00 3.9662 i
8.7058800e-01 7.6862700e-01 4.0508800e+00 4.05088 i
8.7451000e-01 7.6862700e-01 4.0149600e+00 4.01496 i
8.7843100e-01 7.6862700e-01 4.0854600e+00 4.08546 i
8.8235300e-01 7.6862700e-01 4.0779200e+00 4.07792 i
8.8627500e-01 7.6862700e-01 4.1413200e+00 4.14132 i
8.9019600e-01 7.6862700e-01 4.0770300e+00 4.07703 i
8.9411800e-01 7.6862700e-01 4.1262500e+00 4.12625 i
8.9803900e-01 7.6862700e-01 4.0477700e+00 4.04777 i
9.0196100e-01 7.6862700e-01 4.0898900e+00 4.08989 i
9.0588200e-01 7.6862700e-01 4.0185100e+00 4.01851 i
9.0980400e-01 7.6862700e-01 4.1954100e+00 4.19541 i
9.1372500e-01 7.6862700e-01 4.1807800e+00 4.18078 i
9.1764700e-01 7.6862700e-01 4.1945200e+00 4.19452 i
